"id","name","businessScope","licenseNum","addDate","lastDate","address","certificateCode","corpCode","description","econType","legalMan","provinces","sourceData","url","validTime","area_id","state","searchpath","money","regTime","startDate","endDate","updateDate","termStart","teamEnd","checkDate","authentication","govCode","city","apprDate","manageState","manageStateCN","moneyType","regNo","regOrganization","regOrganizationNum","assetsInvestment","email","legalManTel","tel","alias"
"1001","甘南州恒生建设集团有限责任公司","建筑业、建筑材料制造、销售。***","91623000750912113G","12/7/2016 17:04:01","27/5/2019 09:09:26","甘肃省甘南州舟曲县老城区罗家峪盛世豪庭1号楼1楼",,"91623000750912113G",,"有限责任公司","李崇德","甘肃省","438066","暂无","2/7/2023","27",,"380x384x393x408x702x715x916x","106660000.00","3/7/2003",,,,,,,,,,"8/8/2018","1","存续（在营、开业、在册）","人民币","623000000000395","舟曲县工商行政管理局","623023",,"419458172@qq.com",,"0941-8225398","甘南州恒生建筑安装有限责任公司"
"1002","甘肃远兴建筑工程有限公司","建筑工程、市政工程、钢结构工程、公路工程、水利水电工程、建筑装修装饰工程、城市园林绿化工程、土石方工程、文物保护工程、消防设施工程、地质灾害治理工程、体育场地设施工程、古建筑工程、环保工程、城市及道路照明工程、电子与智能化工程、通信工程、机电工程、防水防腐保温工程、建筑幕墙工程、地基基础工程、起重设备安装工程的承接及施工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","91623000325334201Q","12/7/2016 17:04:03","14/5/2019 15:03:36","甘肃省甘南州合作市知合玛路裕佳苑小区15栋501室",,"32533420-1",,"有限责任公司(自然人独资)","戚玉涛","甘肃省","436935","暂无","16/12/2024","27",,"381x384x393x408x","28000000.00","17/12/2014",,,,,,,,,,"17/12/2014","1","存续（在营、开业、在册）","人民币","623000200002897","甘南藏族自治州工商行政管理局","623000",,"550528820@qq.com",,"18293037770",
"1003","甘肃金泰建筑安装工程有限责任公司","房地产开发，工业与民用建筑工程、市政公用工程、水利水电工程、公路工程，钢结构工程、园林绿化工程、园林古建筑工程、建筑装饰装修工程、设备安装工程、土石方工程、地基与基础工程、管道工程、建筑智能化工程、环保工程、桥梁工程、城市及道路照明工程、体育场地设施工程、房屋拆除工程的承接及施工，工程测量，工程管理服务及技术咨询，混凝土拌合加工、钢筋混凝土构件加工、钢结构件制作安装，建筑材料销售，花卉苗木种植、销售，装潢材料销售，电气设备、给排水暖通设备、机电设备的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）","91623000675939278M","12/7/2016 17:04:07","25/4/2019 01:38:20","甘肃省甘南州合作市永安家园1号楼1单元302室",,"67593927-8",,"有限责任公司(自然人投资或控股)","刘忠伟","甘肃省","438308","暂无","28/8/2028","27",,"381x","52370000.00","29/8/2008",,,,,,,,,,"29/8/2008","1","存续（在营、开业、在册）","人民币","623000000000897","甘南藏族自治州工商行政管理局","623000",,"1034071286@QQ.com",,"15337077777",
"1004","惠州市华恒电气工程有限公司","电气安装工程，销售：电器器材、电力设备、电动工具、家用电器（不含商场经营），房产租赁服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓","914413007211873700","12/7/2016 17:04:08","25/4/2019 23:24:26","惠州市麦地南路21号润丰苑8号",,"72118737-0",,"有限责任公司(自然人投资或控股)","林景周","广东省","454507","http://www.hzhhdq.cn","8/11/2024","21",,"396x","12600000.00","2/3/2000",,,,,,,,,,"2/3/2000","1","在营（开业）企业","人民币","441300000200103","广东省惠州市惠城区工商行政管理局","441302",,"13631923956@163.com",,"0752-2373178",
"1005","柳州市新金桂混凝土有限公司","生产销售各种强度等级的混凝土和特种混凝土。","914502215667816869","12/7/2016 17:04:10","25/5/2019 02:33:10","柳州市柳江区拉堡镇黄岭村委１９队",,"914502215667816869",,"其他有限责任公司","杨小志","广西壮族自治区","436759","暂无","28/12/2030","31",,"346x","20000000.00","29/12/2010",,,,,,,,,,"29/12/2010","1","存续（在营、开业、在册）",,"450221000005560","柳州市柳江区工商行政管理和质量技术监督局","450221",,"XJG20101209@126.com",,"0772-6613566",
"1006","广西三禾建筑工程有限公司","建筑工程、公路工程、水利水电工程、市政公用工程、机电工程、通信工程施工总承包；地基基础工程、起重设备安装工程、建筑装修装饰工程、建筑幕墙工程、预拌混凝土、消防设施工程、防水防腐保温工程、电子与智能化工程、钢结构工程、模板脚手架、建筑机电安装工程、城市及道路照明工程、公路路面工程、公路路基工程、公路交通工程、河湖整治工程、环保工程、特种工程专业承包；施工劳务；普通货物道路运输。","9145130058199767X1","12/7/2016 17:04:11","27/5/2019 17:49:47","来宾市政和路北88号（硅谷大厦14楼）",,"9145130058199767X1",,"有限责任公司(自然人投资或控股)","杨斌","广西壮族自治区","437874","暂无","27/9/2031","31",,"381x384x408x414x421x702x709x715x916x958x965x967x970x973x1028x","58880000.00","28/9/2011",,,,,,,,,,"28/9/2011","1","存续（在营、开业、在册）",,"451300200015846","来宾市兴宾区工商行政管理和质量技术监督局","451302",,"453636179@QQ.com",,"17878229889",
"1007","江口县华强混凝土搅拌有限公司","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（混凝土搅拌、销售。）","915206215566353516","12/7/2016 17:04:12","24/5/2019 18:50:16","贵州省铜仁市江口县凯德街道办事处明星村",,"915206215566353516",,"有限责任公司(自然人投资或控股)","敬江","贵州省","437973","暂无",,"24",,"346x","10000000.00","7/7/2010",,,,,,,,,,"7/7/2010","1","存续（在营、开业、在册）",,"522222000022822","江口县市场监督管理局","520621",,"190489001@qq.com",,"15185903838",
"1008","海南甘泉实业有限公司","饮用水设备、污水处理设备研发、设计、销售安装及租赁运营，市政公用工程总承包，机电设备安装工程专业承包，给排水工程咨询管理，喷泉、喷灌设备及配件销售、安装、维修，机井处理及维修，机电产品销售维修及技术服务，地热水开发咨询，建材销售，污水处理。","91460100293669866D","12/7/2016 17:04:14","27/4/2019 17:40:05","海口市金垦路11号",,"29366986-6",,"有限责任公司(自然人投资或控股)","刘朝南","海南省","441152","http://www.ganquan-hainan.com","27/6/2024","22",,"408x707x","20000000.00","27/6/1994",,,,,,,,,,"27/6/1994","1","存续（在营、开业、在册）",,"460100000047445","海口市工商行政管理局","460100",,"gqhn2011@163.com",,"0898-66717638",
"1009","河南方元建筑工程有限公司","建筑工程、市政公用工程、地基基础工程、防水防腐保温工程、钢结构工程、建筑装修装饰工程、建筑幕墙工程、水利水电工程、环保工程、机电工程、电力工程、消防设施工程、城市及道路照明工程施工；园林绿化工程；建筑装饰工程设计。","91410100586030943X","12/7/2016 17:04:15","25/4/2019 22:52:31","林州市姚村镇富康街11号综合办公楼二楼西头",,"91410100586030943X",,"有限责任公司(自然人投资或控股)","张礼学","河南省","227172","暂无","15/11/2021","18",,"379x408x702x715x958x","360010000.00","16/11/2011",,,,,,,,,,"16/11/2011","1","存续（在营、开业、在册）",,"410100000084305","林州市市场监督管理局","410581",,"2415689808@qq.com",,"0371-55057553",
"1010","河南中轴东风钢构有限公司","生产、销售：安装钢结构、彩板、工业厂房、民用建筑、封顶彩瓦、网架工程、通用机械（以上范围中凡涉及专项许可的项目，凭许可证或有关批准文件经营）**","914108007296011268","12/7/2016 17:04:16","28/4/2019 12:36:51","焦作市文昌办事处工业路中段路西",,"914108007296011268",,"其他有限责任公司","朱命银","河南省","436895","暂无","28/4/2021","18",,"714x","16163000.00","29/4/2001",,,,,,,,,,"29/4/2001","1","存续（在营、开业、在册）",,"410821100000084","焦作市市场监督管理局城乡一体化示范区分局","410893",,"zzdfgg@163.com",,"0391-2106256",
"1011","河南省盛必达建筑安装工程有限公司","房屋建筑工程、市政公用工程、石油化工工程、防水防腐保温工程、建筑装配式工程、环保工程、园林绿化工程、公路工程、架线及设备工程、古建筑工程、电力工程、机电设备安装工程、城市及道路照明工程、土石方工程、地基与基础工程、石油测井修井工程、隧道工程、桥梁工程、铁路工程、水利水电安装工程、电子与智能化工程、通信工程、体育场地设施工程、房屋拆迁（不含爆破）工程、附着升降脚手架工程施工；建筑装饰装修工程、建筑幕墙工程、钢结构工程、消防设施工程设计与施工；工程招标代理；工程监理；房地产开发；物业服务；建筑工程劳务分包；机械设备租赁；房屋租赁；城市垃圾清运；建材销售。","91410883779422126B","12/7/2016 17:04:18","28/5/2019 01:38:17","孟州市市内黄河大道西段北侧",,"77942212-6",,"有限责任公司(自然人投资或控股)","孟凡钧","河南省","173181","http://www.taiheff.com",,"18",,"380x381x404x407x408x414x421x702x712x715x916x957x967x","35000000.00","11/8/2005",,,,,,,,,,"29/11/2018","1","存续（在营、开业、在册）",,"410883100002109","孟州市市场监督管理局","410883",,"353884486@qq.com",,"0391-8482966","河南省泰和防腐保温工程有限公司"
"1012","开封市双兴机械设备安装工程有限公司","机械设备、电器设备(需国家专项审批的未获批准前不得经营)、空气净化设备、化工设备的制造、销售，安装及维修(凭资质证经营）。","914102057390624107","12/7/2016 17:04:19","28/5/2019 22:19:03","开封市烟厂路(南郊乡政府院内)",,"914102057390624107",,"有限责任公司(自然人投资或控股)","董军","河南省","436671","暂无",,"18",,"707x","500000.00","18/11/2004",,,,,,,,,,"18/11/2004","1","存续（在营、开业、在册）",,"410205100002495","开封市市场监督管理局禹王台分局","410205",,"kfshuangxing@126.com",,"0371-22682282",
"1013","河南耀辉建筑工程有限公司","钢结构工程专业承包；钢材、中央空调、暖通设备的销售；中央空调、暖通设备的维修；建筑材料、机械设备的租赁；机电设备安装工程施工（凭有效资质证经营）。","91410100580314208H","12/7/2016 17:04:20","28/4/2019 09:04:49","郑州市郑东新区商都路1号卖场二23层2324号",,"58031420-8",,"有限责任公司(自然人独资)","王春萌","河南省","436803","暂无","1/8/2021","18",,"715x","6000000.00","2/8/2011",,,,,,,,,,"2/8/2011","1","存续（在营、开业、在册）",,"410192000064416","郑州市市场监督管理局郑东新区分局","410101",,"149332751@qq.com",,"13918135975",
"1014","河南德龙建筑劳务有限公司","建筑劳务分包；装饰装修工程。","914101220822559620","12/7/2016 17:04:22","28/5/2019 03:37:42","郑州市中牟县雁鸣湖镇雁鸣大道北段西侧18号",,"914101220822559620",,"有限责任公司(自然人投资或控股)","赵银聚","河南省","436948","http://210.12.219.18/jianguanfabuweb/company_details.aspx?corpid=lu%2bXmbANZM616figr8sSRSFiybXLZCPdpVZRlRTnYY25yLuPuGEw%2fItT0t7XrK%2fU1B2M2Y8AsgTpgAmY7PhCfhAAAAA%3d","27/10/2023","18",,"965x","10000000.00","28/10/2013",,,,,,,,,,"28/10/2013","1","存续（在营、开业、在册）",,"410192000114940","中牟县市场监督管理局","410122",,,,,
"1015","河南省书铭建筑劳务有限公司","建筑劳务分包。","91410100084230718Y","12/7/2016 17:04:23","26/5/2019 20:29:26","郑州市金水区郑花路59号21世纪广场左岸国际4号楼4层410号",,"91410100084230718Y",,"有限责任公司(自然人投资或控股)","齐坤峰","河南省","437320","暂无",,"18",,"965x","8000000.00","21/11/2013",,,,,,,,,,"21/11/2013","1","存续（在营、开业、在册）",,"410192000117093","郑州市市场监督管理局专业分局","410192",,"373115696@qq.com",,"18530931155",
"1016","郑州丰源建筑工程有限公司","建筑工程施工、土石方工程；建材销售、设备租赁、销售。（法律、法规、国务院决定规定应经审批方可经营的，未获审批不得经营）","91410184067553929F","12/7/2016 17:04:25","7/4/2019 10:17:48","新郑市薛店镇薛店大道中段西侧",,"91410184067553929F",,"有限责任公司(自然人投资或控股)","刘长海","河南省","437461","http://210.12.219.18/jianguanfabuweb/company_details.aspx?corpid=lu%2bXmbANZM616figr8sSRSFiybXLZCPdpVZRlRTnYY2KhOZzMGhYaKqT6sN7jwa61B2M2Y8AsgTpgAmY7PhCfhAAAAA%3d","24/4/2036","18",,"381x","40000000.00","25/4/2013",,,,,,,,,,"25/4/2013","1","存续（在营、开业、在册）",,"410184000026572","新郑市市场监督管理局","410184",,,,,
"1017","河南鑫润公路工程有限公司","公路工程施工（凭有效建筑资质证书经营）","9141022279917174X8","12/7/2016 17:04:26","11/5/2019 22:05:31","通许县文卫路48号",,"9141022279917174X8",,"有限责任公司(国有控股)","李娟","河南省","438398","暂无",,"18",,"384x","10000000.00","14/3/2007",,,,,,,,,,"14/3/2007","1","存续（在营、开业、在册）",,"410222100000466","通许县市场监督管理局","410222",,"1309690590@QQ.COM",,"0371-24976337",
